,G,flip,p1,post,pre,x,z
82,True,0,0.84,16,16,4,16
83,False,1,0.84,15,15,2,15
84,True,0,0.84,16,16,4,16
85,False,1,0.84,15,15,2,15
86,False,1,0.84,15,15,2,15
87,False,1,0.84,15,15,2,15
88,False,1,0.84,15,15,2,15
89,False,1,0.84,15,15,2,15
90,False,1,0.84,15,15,2,15
91,False,1,0.84,15,15,2,15
92,False,1,0.84,15,15,2,15
93,True,0,0.84,16,16,4,16
94,False,1,0.84,15,15,2,15
95,False,1,0.84,15,15,2,15
96,False,1,0.84,15,15,2,15
97,False,1,0.84,15,15,2,15
98,False,1,0.84,15,15,2,15
99,False,1,0.84,15,15,2,15
100,False,1,0.84,15,15,2,15
101,False,1,0.84,15,15,2,15
102,False,1,0.84,15,15,2,15
103,True,0,0.84,16,16,4,16
104,False,1,0.84,15,15,2,15
105,False,1,0.84,15,15,2,15
106,False,1,0.84,15,15,2,15
107,False,1,0.84,15,15,2,15
108,False,1,0.84,15,15,2,15
109,False,1,0.84,15,15,2,15
110,False,1,0.84,15,15,2,15
111,False,1,0.84,15,15,2,15
112,False,1,0.84,15,15,2,15
113,False,1,0.84,15,15,2,15
114,False,1,0.84,15,15,2,15
115,True,0,0.84,16,16,4,16
116,True,0,0.84,16,16,4,16
117,False,1,0.84,15,15,2,15
118,False,1,0.84,15,15,2,15
119,False,1,0.84,15,15,2,15
120,False,1,0.84,15,15,2,15
121,False,1,0.84,15,15,2,15
122,True,0,0.84,16,16,4,16
123,False,1,0.84,15,15,2,15
124,False,1,0.84,15,15,2,15
125,False,1,0.84,15,15,2,15
126,False,1,0.84,15,15,2,15
127,False,1,0.84,15,15,2,15
128,False,1,0.84,15,15,2,15
129,True,0,0.84,16,16,4,16
130,False,1,0.84,15,15,2,15
131,False,1,0.84,15,15,2,15
132,False,1,0.84,15,15,2,15
133,True,0,0.84,16,16,4,16
134,False,1,0.84,15,15,2,15
135,False,1,0.84,15,15,2,15
136,False,1,0.84,15,15,2,15
137,False,1,0.84,15,15,2,15
138,False,1,0.84,15,15,2,15
139,True,0,0.84,16,16,4,16
140,True,0,0.84,16,16,4,16
141,False,1,0.84,15,15,2,15
142,False,1,0.84,15,15,2,15
143,False,1,0.84,15,15,2,15
144,True,0,0.84,16,16,4,16
145,False,1,0.84,15,15,2,15
146,False,1,0.84,15,15,2,15
147,False,1,0.84,15,15,2,15
148,False,1,0.84,15,15,2,15
149,True,0,0.84,16,16,4,16
150,False,1,0.84,15,15,2,15
151,True,0,0.84,16,16,4,16
152,False,1,0.84,15,15,2,15
153,False,1,0.84,15,15,2,15
154,False,1,0.84,15,15,2,15
155,False,1,0.84,15,15,2,15
156,True,0,0.84,16,16,4,16
157,False,1,0.84,15,15,2,15
158,False,1,0.84,15,15,2,15
159,False,1,0.84,15,15,2,15
160,False,1,0.84,15,15,2,15
161,False,1,0.84,15,15,2,15
162,False,1,0.84,15,15,2,15
163,False,1,0.84,15,15,2,15
164,False,1,0.84,15,15,2,15
165,False,1,0.84,15,15,2,15
166,True,0,0.84,16,16,4,16
167,False,1,0.84,15,15,2,15
168,False,1,0.84,15,15,2,15
169,False,1,0.84,15,15,2,15
170,False,1,0.84,15,15,2,15
171,False,1,0.84,15,15,2,15
172,False,1,0.84,15,15,2,15
173,False,1,0.84,15,15,2,15
174,False,1,0.84,15,15,2,15
175,False,1,0.84,15,15,2,15
176,True,0,0.84,16,16,4,16
177,True,0,0.84,16,16,4,16
178,False,1,0.84,15,15,2,15
179,False,1,0.84,15,15,2,15
180,False,1,0.84,15,15,2,15
181,False,1,0.84,15,15,2,15
182,False,1,0.84,15,15,2,15
183,False,1,0.84,15,15,2,15
184,True,0,0.84,16,16,4,16
185,False,1,0.84,15,15,2,15
186,False,1,0.84,15,15,2,15
187,False,1,0.84,15,15,2,15
188,False,1,0.84,15,15,2,15
189,True,0,0.84,16,16,4,16
190,False,1,0.84,15,15,2,15
191,False,1,0.84,15,15,2,15
192,False,1,0.84,15,15,2,15
193,False,1,0.84,15,15,2,15
194,False,1,0.84,15,15,2,15
195,False,1,0.84,15,15,2,15
196,False,1,0.84,15,15,2,15
197,False,1,0.84,15,15,2,15
198,False,1,0.84,15,15,2,15
199,False,1,0.84,15,15,2,15
200,False,1,0.84,15,15,2,15
201,True,0,0.84,16,16,4,16
202,False,1,0.84,15,15,2,15
203,False,1,0.84,15,15,2,15
204,False,1,0.84,15,15,2,15
205,False,1,0.84,15,15,2,15
206,False,1,0.84,15,15,2,15
207,False,1,0.84,15,15,2,15
208,False,1,0.84,15,15,2,15
209,False,1,0.84,15,15,2,15
210,False,1,0.84,15,15,2,15
211,False,1,0.84,15,15,2,15
212,False,1,0.84,15,15,2,15
213,False,1,0.84,15,15,2,15
214,False,1,0.84,15,15,2,15
215,False,1,0.84,15,15,2,15
216,False,1,0.84,15,15,2,15
217,False,1,0.84,15,15,2,15
218,False,1,0.84,15,15,2,15
219,False,1,0.84,15,15,2,15
220,False,1,0.84,15,15,2,15
221,False,1,0.84,15,15,2,15
222,False,1,0.84,15,15,2,15
223,False,1,0.84,15,15,2,15
224,False,1,0.84,15,15,2,15
225,False,1,0.84,15,15,2,15
226,False,1,0.84,15,15,2,15
227,False,1,0.84,15,15,2,15
228,False,1,0.84,15,15,2,15
229,False,1,0.84,15,15,2,15
230,False,1,0.84,15,15,2,15
231,False,1,0.84,15,15,2,15
232,False,1,0.84,15,15,2,15
233,False,1,0.84,15,15,2,15
234,False,1,0.84,15,15,2,15
235,False,1,0.84,15,15,2,15
236,False,1,0.84,15,15,2,15
237,False,1,0.84,15,15,2,15
238,False,1,0.84,15,15,2,15
239,False,1,0.84,15,15,2,15
240,False,1,0.84,15,15,2,15
241,False,1,0.84,15,15,2,15
242,False,1,0.84,15,15,2,15
243,False,1,0.84,15,15,2,15
244,False,1,0.84,15,15,2,15
245,False,1,0.84,15,15,2,15
246,False,1,0.84,15,15,2,15
247,False,1,0.84,15,15,2,15
248,False,1,0.84,15,15,2,15
249,False,1,0.84,15,15,2,15
250,False,1,0.84,15,15,2,15
251,False,1,0.84,15,15,2,15
252,False,1,0.84,15,15,2,15
253,True,0,0.84,16,16,4,16
254,False,1,0.84,15,15,2,15
255,False,1,0.84,15,15,2,15
256,True,0,0.84,16,16,4,16
257,False,1,0.84,15,15,2,15
258,False,1,0.84,15,15,2,15
259,False,1,0.84,15,15,2,15
260,False,1,0.84,15,15,2,15
261,False,1,0.84,15,15,2,15
262,False,1,0.84,15,15,2,15
263,False,1,0.84,15,15,2,15
264,False,1,0.84,15,15,2,15
265,True,0,0.84,16,16,4,16
266,True,0,0.84,16,16,4,16
267,False,1,0.84,15,15,2,15
268,False,1,0.84,15,15,2,15
269,False,1,0.84,15,15,2,15
270,False,1,0.84,15,15,2,15
271,False,1,0.84,15,15,2,15
272,False,1,0.84,15,15,2,15
273,False,1,0.84,15,15,2,15
274,False,1,0.84,15,15,2,15
275,False,1,0.84,15,15,2,15
276,False,1,0.84,15,15,2,15
277,False,1,0.84,15,15,2,15
278,False,1,0.84,15,15,2,15
279,True,0,0.84,16,16,4,16
280,True,0,0.84,16,16,4,16
281,False,1,0.84,15,15,2,15
282,False,1,0.84,15,15,2,15
283,True,0,0.84,16,16,4,16
284,False,1,0.84,15,15,2,15
285,False,1,0.84,15,15,2,15
286,True,0,0.84,16,16,4,16
287,False,1,0.84,15,15,2,15
288,False,1,0.84,15,15,2,15
289,False,1,0.84,15,15,2,15
290,True,0,0.84,16,16,4,16
291,True,0,0.84,16,16,4,16
292,False,1,0.84,15,15,2,15
293,False,1,0.84,15,15,2,15
294,False,1,0.84,15,15,2,15
295,False,1,0.84,15,15,2,15
296,False,1,0.84,15,15,2,15
297,False,1,0.84,15,15,2,15
298,False,1,0.84,15,15,2,15
299,False,1,0.84,15,15,2,15
300,False,1,0.84,15,15,2,15
301,False,1,0.84,15,15,2,15
302,False,1,0.84,15,15,2,15
303,False,1,0.84,15,15,2,15
304,False,1,0.84,15,15,2,15
305,False,1,0.84,15,15,2,15
306,False,1,0.84,15,15,2,15
307,False,1,0.84,15,15,2,15
308,False,1,0.84,15,15,2,15
309,False,1,0.84,15,15,2,15
310,False,1,0.84,15,15,2,15
311,False,1,0.84,15,15,2,15
312,False,1,0.84,15,15,2,15
313,False,1,0.84,15,15,2,15
314,False,1,0.84,15,15,2,15
315,True,0,0.84,16,16,4,16
316,False,1,0.84,15,15,2,15
317,False,1,0.84,15,15,2,15
318,False,1,0.84,15,15,2,15
319,False,1,0.84,15,15,2,15
320,False,1,0.84,15,15,2,15
321,False,1,0.84,15,15,2,15
322,False,1,0.84,15,15,2,15
323,False,1,0.84,15,15,2,15
324,True,0,0.84,16,16,4,16
325,False,1,0.84,15,15,2,15
326,True,0,0.84,16,16,4,16
327,False,1,0.84,15,15,2,15
328,False,1,0.84,15,15,2,15
329,True,0,0.84,16,16,4,16
330,False,1,0.84,15,15,2,15
331,False,1,0.84,15,15,2,15
332,False,1,0.84,15,15,2,15
333,False,1,0.84,15,15,2,15
334,False,1,0.84,15,15,2,15
335,False,1,0.84,15,15,2,15
336,False,1,0.84,15,15,2,15
337,False,1,0.84,15,15,2,15
338,False,1,0.84,15,15,2,15
339,True,0,0.84,16,16,4,16
340,False,1,0.84,15,15,2,15
341,False,1,0.84,15,15,2,15
342,False,1,0.84,15,15,2,15
343,False,1,0.84,15,15,2,15
344,True,0,0.84,16,16,4,16
345,False,1,0.84,15,15,2,15
346,True,0,0.84,16,16,4,16
347,False,1,0.84,15,15,2,15
348,False,1,0.84,15,15,2,15
349,False,1,0.84,15,15,2,15
350,False,1,0.84,15,15,2,15
351,True,0,0.84,16,16,4,16
352,False,1,0.84,15,15,2,15
353,False,1,0.84,15,15,2,15
354,False,1,0.84,15,15,2,15
355,False,1,0.84,15,15,2,15
356,False,1,0.84,15,15,2,15
357,False,1,0.84,15,15,2,15
358,False,1,0.84,15,15,2,15
359,False,1,0.84,15,15,2,15
360,False,1,0.84,15,15,2,15
361,False,1,0.84,15,15,2,15
362,True,0,0.84,16,16,4,16
363,False,1,0.84,15,15,2,15
364,False,1,0.84,15,15,2,15
365,False,1,0.84,15,15,2,15
366,False,1,0.84,15,15,2,15
367,False,1,0.84,15,15,2,15
368,True,0,0.84,16,16,4,16
369,False,1,0.84,15,15,2,15
370,False,1,0.84,15,15,2,15
371,False,1,0.84,15,15,2,15
372,False,1,0.84,15,15,2,15
373,False,1,0.84,15,15,2,15
374,False,1,0.84,15,15,2,15
375,False,1,0.84,15,15,2,15
376,False,1,0.84,15,15,2,15
377,False,1,0.84,15,15,2,15
378,False,1,0.84,15,15,2,15
379,False,1,0.84,15,15,2,15
380,False,1,0.84,15,15,2,15
381,False,1,0.84,15,15,2,15
382,False,1,0.84,15,15,2,15
383,False,1,0.84,15,15,2,15
384,False,1,0.84,15,15,2,15
385,False,1,0.84,15,15,2,15
386,False,1,0.84,15,15,2,15
387,False,1,0.84,15,15,2,15
388,False,1,0.84,15,15,2,15
389,False,1,0.84,15,15,2,15
390,False,1,0.84,15,15,2,15
391,False,1,0.84,15,15,2,15
392,False,1,0.84,15,15,2,15
393,False,1,0.84,15,15,2,15
394,False,1,0.84,15,15,2,15
395,True,0,0.84,16,16,4,16
396,False,1,0.84,15,15,2,15
397,False,1,0.84,15,15,2,15
398,False,1,0.84,15,15,2,15
399,False,1,0.84,15,15,2,15
400,False,1,0.84,15,15,2,15
401,False,1,0.84,15,15,2,15
402,False,1,0.84,15,15,2,15
403,False,1,0.84,15,15,2,15
404,True,0,0.84,16,16,4,16
405,True,0,0.84,16,16,4,16
406,False,1,0.84,15,15,2,15
407,False,1,0.84,15,15,2,15
408,True,0,0.84,16,16,4,16
409,False,1,0.84,15,15,2,15
410,False,1,0.84,15,15,2,15
411,False,1,0.84,15,15,2,15
412,True,0,0.84,16,16,4,16
413,False,1,0.84,15,15,2,15
414,False,1,0.84,15,15,2,15
415,False,1,0.84,15,15,2,15
416,False,1,0.84,15,15,2,15
417,False,1,0.84,15,15,2,15
418,False,1,0.84,15,15,2,15
419,False,1,0.84,15,15,2,15
420,True,0,0.84,16,16,4,16
421,False,1,0.84,15,15,2,15
422,True,0,0.84,16,16,4,16
423,False,1,0.84,15,15,2,15
424,False,1,0.84,15,15,2,15
425,False,1,0.84,15,15,2,15
426,False,1,0.84,15,15,2,15
427,False,1,0.84,15,15,2,15
428,False,1,0.84,15,15,2,15
429,True,0,0.84,16,16,4,16
430,False,1,0.84,15,15,2,15
431,False,1,0.84,15,15,2,15
432,False,1,0.84,15,15,2,15
433,False,1,0.84,15,15,2,15
434,False,1,0.84,15,15,2,15
435,False,1,0.84,15,15,2,15
436,False,1,0.84,15,15,2,15
437,False,1,0.84,15,15,2,15
438,True,0,0.84,16,16,4,16
439,False,1,0.84,15,15,2,15
440,False,1,0.84,15,15,2,15
441,False,1,0.84,15,15,2,15
442,False,1,0.84,15,15,2,15
443,False,1,0.84,15,15,2,15
444,False,1,0.84,15,15,2,15
445,False,1,0.84,15,15,2,15
446,False,1,0.84,15,15,2,15
447,False,1,0.84,15,15,2,15
448,False,1,0.84,15,15,2,15
449,False,1,0.84,15,15,2,15
450,False,1,0.84,15,15,2,15
451,False,1,0.84,15,15,2,15
452,False,1,0.84,15,15,2,15
453,True,0,0.84,16,16,4,16
454,False,1,0.84,15,15,2,15
455,False,1,0.84,15,15,2,15
456,False,1,0.84,15,15,2,15
457,False,1,0.84,15,15,2,15
458,False,1,0.84,15,15,2,15
459,False,1,0.84,15,15,2,15
460,False,1,0.84,15,15,2,15
461,False,1,0.84,15,15,2,15
462,False,1,0.84,15,15,2,15
463,False,1,0.84,15,15,2,15
464,False,1,0.84,15,15,2,15
465,False,1,0.84,15,15,2,15
466,False,1,0.84,15,15,2,15
467,True,0,0.84,16,16,4,16
468,False,1,0.84,15,15,2,15
469,True,0,0.84,16,16,4,16
470,True,0,0.84,16,16,4,16
471,False,1,0.84,15,15,2,15
472,True,0,0.84,16,16,4,16
473,False,1,0.84,15,15,2,15
474,False,1,0.84,15,15,2,15
475,True,0,0.84,16,16,4,16
476,False,1,0.84,15,15,2,15
477,False,1,0.84,15,15,2,15
478,False,1,0.84,15,15,2,15
479,False,1,0.84,15,15,2,15
480,True,0,0.84,16,16,4,16
481,True,0,0.84,16,16,4,16
482,False,1,0.84,15,15,2,15
483,False,1,0.84,15,15,2,15
484,True,0,0.84,16,16,4,16
485,False,1,0.84,15,15,2,15
486,False,1,0.84,15,15,2,15
487,True,0,0.84,16,16,4,16
488,False,1,0.84,15,15,2,15
489,False,1,0.84,15,15,2,15
490,True,0,0.84,16,16,4,16
491,False,1,0.84,15,15,2,15
492,False,1,0.84,15,15,2,15
493,False,1,0.84,15,15,2,15
494,False,1,0.84,15,15,2,15
495,True,0,0.84,16,16,4,16
496,False,1,0.84,15,15,2,15
497,False,1,0.84,15,15,2,15
498,False,1,0.84,15,15,2,15
499,False,1,0.84,15,15,2,15
500,False,1,0.82,1,1,4,1
501,True,0,0.82,2,2,8,2
502,False,1,0.82,1,1,4,1
503,False,1,0.82,1,1,4,1
504,False,1,0.82,1,1,4,1
505,True,0,0.82,2,2,8,2
506,True,0,0.82,2,2,8,2
507,False,1,0.82,1,1,4,1
508,False,1,0.82,1,1,4,1
509,False,1,0.82,1,1,4,1
510,False,1,0.82,1,1,4,1
511,True,0,0.82,2,2,8,2
512,False,1,0.82,1,1,4,1
513,False,1,0.82,1,1,4,1
514,False,1,0.82,1,1,4,1
515,False,1,0.82,1,1,4,1
516,False,1,0.82,1,1,4,1
517,True,0,0.82,2,2,8,2
518,False,1,0.82,1,1,4,1
519,False,1,0.82,1,1,4,1
520,True,0,0.82,2,2,8,2
521,True,0,0.82,2,2,8,2
522,False,1,0.82,1,1,4,1
523,False,1,0.82,1,1,4,1
524,False,1,0.82,1,1,4,1
525,False,1,0.82,1,1,4,1
526,False,1,0.82,1,1,4,1
527,False,1,0.82,1,1,4,1
528,True,0,0.82,2,2,8,2
529,True,0,0.82,2,2,8,2
530,True,0,0.82,2,2,8,2
531,False,1,0.82,1,1,4,1
532,False,1,0.82,1,1,4,1
533,False,1,0.82,1,1,4,1
534,True,0,0.82,2,2,8,2
535,False,1,0.82,1,1,4,1
536,False,1,0.82,1,1,4,1
537,False,1,0.82,1,1,4,1
538,False,1,0.82,1,1,4,1
539,False,1,0.82,1,1,4,1
540,True,0,0.82,2,2,8,2
541,False,1,0.82,1,1,4,1
542,False,1,0.82,1,1,4,1
543,False,1,0.82,1,1,4,1
544,False,1,0.82,1,1,4,1
545,False,1,0.82,1,1,4,1
546,True,0,0.82,2,2,8,2
547,False,1,0.82,1,1,4,1
548,True,0,0.82,2,2,8,2
549,False,1,0.82,1,1,4,1
550,False,1,0.82,1,1,4,1
551,False,1,0.82,1,1,4,1
552,False,1,0.82,1,1,4,1
553,False,1,0.82,1,1,4,1
554,False,1,0.82,1,1,4,1
555,False,1,0.82,1,1,4,1
556,False,1,0.82,1,1,4,1
557,False,1,0.82,1,1,4,1
558,True,0,0.82,2,2,8,2
559,False,1,0.82,1,1,4,1
560,False,1,0.82,1,1,4,1
561,True,0,0.82,2,2,8,2
562,False,1,0.82,1,1,4,1
563,True,0,0.82,2,2,8,2
564,False,1,0.82,1,1,4,1
565,False,1,0.82,1,1,4,1
566,True,0,0.82,2,2,8,2
567,True,0,0.82,2,2,8,2
568,False,1,0.82,1,1,4,1
569,False,1,0.82,1,1,4,1
570,False,1,0.82,1,1,4,1
571,False,1,0.82,1,1,4,1
572,False,1,0.82,1,1,4,1
573,False,1,0.82,1,1,4,1
574,False,1,0.82,1,1,4,1
575,True,0,0.82,2,2,8,2
576,True,0,0.82,2,2,8,2
577,True,0,0.82,2,2,8,2
578,False,1,0.82,1,1,4,1
579,False,1,0.82,1,1,4,1
580,False,1,0.82,1,1,4,1
581,False,1,0.82,1,1,4,1
582,False,1,0.82,1,1,4,1
583,True,0,0.82,2,2,8,2
584,False,1,0.82,1,1,4,1
585,True,0,0.82,2,2,8,2
586,False,1,0.82,1,1,4,1
587,False,1,0.82,1,1,4,1
588,False,1,0.82,1,1,4,1
589,False,1,0.82,1,1,4,1
590,False,1,0.82,1,1,4,1
591,False,1,0.82,1,1,4,1
592,False,1,0.82,1,1,4,1
593,False,1,0.82,1,1,4,1
594,True,0,0.82,2,2,8,2
595,True,0,0.82,2,2,8,2
596,False,1,0.82,1,1,4,1
597,False,1,0.82,1,1,4,1
598,False,1,0.82,1,1,4,1
599,True,0,0.82,2,2,8,2
600,False,1,0.82,1,1,4,1
601,False,1,0.82,1,1,4,1
602,True,0,0.82,2,2,8,2
603,False,1,0.82,1,1,4,1
604,False,1,0.82,1,1,4,1
605,False,1,0.82,1,1,4,1
606,False,1,0.82,1,1,4,1
607,False,1,0.82,1,1,4,1
608,False,1,0.82,1,1,4,1
609,True,0,0.82,2,2,8,2
610,False,1,0.82,1,1,4,1
611,True,0,0.82,2,2,8,2
612,False,1,0.82,1,1,4,1
613,False,1,0.82,1,1,4,1
614,False,1,0.82,1,1,4,1
615,False,1,0.82,1,1,4,1
616,False,1,0.82,1,1,4,1
617,True,0,0.82,2,2,8,2
618,False,1,0.82,1,1,4,1
619,True,0,0.82,2,2,8,2
620,False,1,0.82,1,1,4,1
621,False,1,0.82,1,1,4,1
622,False,1,0.82,1,1,4,1
623,False,1,0.82,1,1,4,1
624,False,1,0.82,1,1,4,1
625,False,1,0.82,1,1,4,1
626,False,1,0.82,1,1,4,1
627,False,1,0.82,1,1,4,1
628,True,0,0.82,2,2,8,2
629,False,1,0.82,1,1,4,1
630,False,1,0.82,1,1,4,1
631,False,1,0.82,1,1,4,1
632,False,1,0.82,1,1,4,1
633,True,0,0.82,2,2,8,2
634,False,1,0.82,1,1,4,1
635,True,0,0.82,2,2,8,2
636,False,1,0.82,1,1,4,1
637,False,1,0.82,1,1,4,1
638,False,1,0.82,1,1,4,1
639,False,1,0.82,1,1,4,1
640,True,0,0.82,2,2,8,2
641,True,0,0.82,2,2,8,2
642,False,1,0.82,1,1,4,1
643,False,1,0.82,1,1,4,1
644,False,1,0.82,1,1,4,1
645,False,1,0.82,1,1,4,1
646,False,1,0.82,1,1,4,1
647,False,1,0.82,1,1,4,1
648,False,1,0.82,1,1,4,1
649,True,0,0.82,2,2,8,2
650,False,1,0.82,1,1,4,1
651,False,1,0.82,1,1,4,1
652,False,1,0.82,1,1,4,1
653,False,1,0.82,1,1,4,1
654,False,1,0.82,1,1,4,1
655,False,1,0.82,1,1,4,1
656,False,1,0.82,1,1,4,1
657,False,1,0.82,1,1,4,1
658,False,1,0.82,1,1,4,1
659,False,1,0.82,1,1,4,1
660,False,1,0.82,1,1,4,1
661,False,1,0.82,1,1,4,1
662,False,1,0.82,1,1,4,1
663,False,1,0.82,1,1,4,1
664,False,1,0.82,1,1,4,1
665,False,1,0.82,1,1,4,1
666,False,1,0.82,1,1,4,1
667,False,1,0.82,1,1,4,1
668,False,1,0.82,1,1,4,1
669,False,1,0.82,1,1,4,1
670,False,1,0.82,1,1,4,1
671,False,1,0.82,1,1,4,1
672,False,1,0.82,1,1,4,1
673,False,1,0.82,1,1,4,1
674,False,1,0.82,1,1,4,1
675,False,1,0.82,1,1,4,1
676,False,1,0.82,1,1,4,1
677,False,1,0.82,1,1,4,1
678,False,1,0.82,1,1,4,1
679,False,1,0.82,1,1,4,1
680,False,1,0.82,1,1,4,1
681,True,0,0.82,2,2,8,2
682,False,1,0.82,1,1,4,1
683,False,1,0.82,1,1,4,1
684,False,1,0.82,1,1,4,1
685,False,1,0.82,1,1,4,1
686,True,0,0.82,2,2,8,2
687,True,0,0.82,2,2,8,2
688,False,1,0.82,1,1,4,1
689,True,0,0.82,2,2,8,2
690,False,1,0.82,1,1,4,1
691,False,1,0.82,1,1,4,1
692,False,1,0.82,1,1,4,1
693,False,1,0.82,1,1,4,1
694,True,0,0.82,2,2,8,2
695,False,1,0.82,1,1,4,1
696,False,1,0.82,1,1,4,1
697,False,1,0.82,1,1,4,1
698,False,1,0.82,1,1,4,1
699,False,1,0.82,1,1,4,1
700,False,1,0.82,1,1,4,1
701,False,1,0.82,1,1,4,1
702,False,1,0.82,1,1,4,1
703,False,1,0.82,1,1,4,1
704,False,1,0.82,1,1,4,1
705,False,1,0.82,1,1,4,1
706,False,1,0.82,1,1,4,1
707,False,1,0.82,1,1,4,1
708,True,0,0.82,2,2,8,2
709,False,1,0.82,1,1,4,1
710,False,1,0.82,1,1,4,1
711,False,1,0.82,1,1,4,1
712,False,1,0.82,1,1,4,1
713,False,1,0.82,1,1,4,1
714,False,1,0.82,1,1,4,1
715,False,1,0.82,1,1,4,1
716,True,0,0.82,2,2,8,2
717,False,1,0.82,1,1,4,1
718,False,1,0.82,1,1,4,1
719,False,1,0.82,1,1,4,1
720,False,1,0.82,1,1,4,1
721,False,1,0.82,1,1,4,1
722,True,0,0.82,2,2,8,2
723,False,1,0.82,1,1,4,1
724,True,0,0.82,2,2,8,2
725,False,1,0.82,1,1,4,1
726,False,1,0.82,1,1,4,1
727,True,0,0.82,2,2,8,2
728,False,1,0.82,1,1,4,1
729,False,1,0.82,1,1,4,1
730,False,1,0.82,1,1,4,1
731,False,1,0.82,1,1,4,1
732,False,1,0.82,1,1,4,1
733,False,1,0.82,1,1,4,1
734,False,1,0.82,1,1,4,1
735,False,1,0.82,1,1,4,1
736,False,1,0.82,1,1,4,1
737,False,1,0.82,1,1,4,1
738,False,1,0.82,1,1,4,1
739,False,1,0.82,1,1,4,1
740,False,1,0.82,1,1,4,1
741,False,1,0.82,1,1,4,1
742,False,1,0.82,1,1,4,1
743,True,0,0.82,2,2,8,2
744,False,1,0.82,1,1,4,1
745,True,0,0.82,2,2,8,2
746,False,1,0.82,1,1,4,1
747,False,1,0.82,1,1,4,1
748,False,1,0.82,1,1,4,1
749,False,1,0.82,1,1,4,1
750,False,1,0.82,1,1,4,1
751,False,1,0.82,1,1,4,1
752,False,1,0.82,1,1,4,1
753,False,1,0.82,1,1,4,1
754,False,1,0.82,1,1,4,1
755,True,0,0.82,2,2,8,2
756,False,1,0.82,1,1,4,1
757,True,0,0.82,2,2,8,2
758,True,0,0.82,2,2,8,2
759,False,1,0.82,1,1,4,1
760,False,1,0.82,1,1,4,1
761,True,0,0.82,2,2,8,2
762,False,1,0.82,1,1,4,1
763,False,1,0.82,1,1,4,1
764,False,1,0.82,1,1,4,1
765,False,1,0.82,1,1,4,1
766,False,1,0.82,1,1,4,1
767,False,1,0.82,1,1,4,1
768,False,1,0.82,1,1,4,1
769,False,1,0.82,1,1,4,1
770,False,1,0.82,1,1,4,1
771,False,1,0.82,1,1,4,1
772,False,1,0.82,1,1,4,1
773,False,1,0.82,1,1,4,1
774,False,1,0.82,1,1,4,1
