,G,flip,p1,post,pre,x,z
378,True,0,0.78,3,3,0,3
379,False,1,0.78,2,2,0,2
380,True,0,0.78,3,3,0,3
381,True,0,0.78,3,3,0,3
382,False,1,0.78,2,2,0,2
383,False,1,0.78,2,2,0,2
384,False,1,0.78,2,2,0,2
385,False,1,0.78,2,2,0,2
386,True,0,0.78,3,3,0,3
387,False,1,0.78,2,2,0,2
388,True,0,0.78,3,3,0,3
389,False,1,0.78,2,2,0,2
390,True,0,0.78,3,3,0,3
391,False,1,0.78,2,2,0,2
392,False,1,0.78,2,2,0,2
393,True,0,0.78,3,3,0,3
394,False,1,0.78,2,2,0,2
395,False,1,0.78,2,2,0,2
396,False,1,0.78,2,2,0,2
397,False,1,0.78,2,2,0,2
398,False,1,0.78,2,2,0,2
399,False,1,0.78,2,2,0,2
400,True,0,0.78,3,3,0,3
401,True,0,0.78,3,3,0,3
402,False,1,0.78,2,2,0,2
403,False,1,0.78,2,2,0,2
404,False,1,0.78,2,2,0,2
405,False,1,0.78,2,2,0,2
406,True,0,0.78,3,3,0,3
407,False,1,0.78,2,2,0,2
408,False,1,0.78,2,2,0,2
409,False,1,0.78,2,2,0,2
410,False,1,0.78,2,2,0,2
411,False,1,0.78,2,2,0,2
412,False,1,0.78,2,2,0,2
413,True,0,0.78,3,3,0,3
414,True,0,0.78,3,3,0,3
415,False,1,0.78,2,2,0,2
416,False,1,0.78,2,2,0,2
417,False,1,0.78,2,2,0,2
418,False,1,0.78,2,2,0,2
419,False,1,0.78,2,2,0,2
420,True,0,0.78,3,3,0,3
421,False,1,0.78,2,2,0,2
422,False,1,0.78,2,2,0,2
423,True,0,0.78,3,3,0,3
424,False,1,0.78,2,2,0,2
425,False,1,0.78,2,2,0,2
426,False,1,0.78,2,2,0,2
427,False,1,0.78,2,2,0,2
428,False,1,0.78,2,2,0,2
429,False,1,0.78,2,2,0,2
430,False,1,0.78,2,2,0,2
431,False,1,0.78,2,2,0,2
432,False,1,0.78,2,2,0,2
433,False,1,0.78,2,2,0,2
434,True,0,0.78,3,3,0,3
435,False,1,0.78,2,2,0,2
436,False,1,0.78,2,2,0,2
437,False,1,0.78,2,2,0,2
438,False,1,0.78,2,2,0,2
439,True,0,0.78,3,3,0,3
440,False,1,0.78,2,2,0,2
441,False,1,0.78,2,2,0,2
442,False,1,0.78,2,2,0,2
443,False,1,0.78,2,2,0,2
444,False,1,0.78,2,2,0,2
445,False,1,0.78,2,2,0,2
446,False,1,0.78,2,2,0,2
447,True,0,0.78,3,3,0,3
448,False,1,0.78,2,2,0,2
449,False,1,0.78,2,2,0,2
450,False,1,0.78,2,2,0,2
451,False,1,0.78,2,2,0,2
452,False,1,0.78,2,2,0,2
453,True,0,0.78,3,3,0,3
454,False,1,0.78,2,2,0,2
455,False,1,0.78,2,2,0,2
456,False,1,0.78,2,2,0,2
457,False,1,0.78,2,2,0,2
458,False,1,0.78,2,2,0,2
459,False,1,0.78,2,2,0,2
460,False,1,0.78,2,2,0,2
461,True,0,0.78,3,3,0,3
462,False,1,0.78,2,2,0,2
463,False,1,0.78,2,2,0,2
464,False,1,0.78,2,2,0,2
465,False,1,0.78,2,2,0,2
466,False,1,0.78,2,2,0,2
467,False,1,0.78,2,2,0,2
468,False,1,0.78,2,2,0,2
469,True,0,0.78,3,3,0,3
470,False,1,0.78,2,2,0,2
471,False,1,0.78,2,2,0,2
472,False,1,0.78,2,2,0,2
473,False,1,0.78,2,2,0,2
474,True,0,0.78,3,3,0,3
475,False,1,0.78,2,2,0,2
476,True,0,0.78,3,3,0,3
477,False,1,0.78,2,2,0,2
478,False,1,0.78,2,2,0,2
479,False,1,0.78,2,2,0,2
480,False,1,0.78,2,2,0,2
481,False,1,0.78,2,2,0,2
482,False,1,0.78,2,2,0,2
483,False,1,0.78,2,2,0,2
484,False,1,0.78,2,2,0,2
485,False,1,0.78,2,2,0,2
486,False,1,0.78,2,2,0,2
487,False,1,0.78,2,2,0,2
488,False,1,0.78,2,2,0,2
489,False,1,0.78,2,2,0,2
490,False,1,0.78,2,2,0,2
491,False,1,0.78,2,2,0,2
492,True,0,0.78,3,3,0,3
493,False,1,0.78,2,2,0,2
494,False,1,0.78,2,2,0,2
495,False,1,0.78,2,2,0,2
496,False,1,0.78,2,2,0,2
497,False,1,0.78,2,2,0,2
498,True,0,0.78,3,3,0,3
499,False,1,0.78,2,2,0,2
500,True,0,0.3,5,5,26,5
501,True,0,0.3,5,5,26,5
502,True,0,0.3,5,5,26,5
503,True,0,0.3,5,5,26,5
504,True,0,0.3,5,5,26,5
505,True,0,0.3,5,5,26,5
506,True,0,0.3,5,5,26,5
507,True,0,0.3,5,5,26,5
508,True,0,0.3,5,5,26,5
509,True,0,0.3,5,5,26,5
510,False,1,0.3,4,4,13,4
511,True,0,0.3,5,5,26,5
512,False,1,0.3,4,4,13,4
513,False,1,0.3,4,4,13,4
514,False,1,0.3,4,4,13,4
515,False,1,0.3,4,4,13,4
516,True,0,0.3,5,5,26,5
517,True,0,0.3,5,5,26,5
518,True,0,0.3,5,5,26,5
519,True,0,0.3,5,5,26,5
520,True,0,0.3,5,5,26,5
521,True,0,0.3,5,5,26,5
522,False,1,0.3,4,4,13,4
523,True,0,0.3,5,5,26,5
524,True,0,0.3,5,5,26,5
525,True,0,0.3,5,5,26,5
526,False,1,0.3,4,4,13,4
527,True,0,0.3,5,5,26,5
528,True,0,0.3,5,5,26,5
529,False,1,0.3,4,4,13,4
530,True,0,0.3,5,5,26,5
531,True,0,0.3,5,5,26,5
532,False,1,0.3,4,4,13,4
533,True,0,0.3,5,5,26,5
534,True,0,0.3,5,5,26,5
535,True,0,0.3,5,5,26,5
536,True,0,0.3,5,5,26,5
537,False,1,0.3,4,4,13,4
538,True,0,0.3,5,5,26,5
539,True,0,0.3,5,5,26,5
540,True,0,0.3,5,5,26,5
541,True,0,0.3,5,5,26,5
542,True,0,0.3,5,5,26,5
543,True,0,0.3,5,5,26,5
544,True,0,0.3,5,5,26,5
545,True,0,0.3,5,5,26,5
546,False,1,0.3,4,4,13,4
547,True,0,0.3,5,5,26,5
548,True,0,0.3,5,5,26,5
549,True,0,0.3,5,5,26,5
550,False,1,0.3,4,4,13,4
551,False,1,0.3,4,4,13,4
552,True,0,0.3,5,5,26,5
553,False,1,0.3,4,4,13,4
554,True,0,0.3,5,5,26,5
555,False,1,0.3,4,4,13,4
556,True,0,0.3,5,5,26,5
557,True,0,0.3,5,5,26,5
558,False,1,0.3,4,4,13,4
559,True,0,0.3,5,5,26,5
560,True,0,0.3,5,5,26,5
561,True,0,0.3,5,5,26,5
562,False,1,0.3,4,4,13,4
563,True,0,0.3,5,5,26,5
564,False,1,0.3,4,4,13,4
565,False,1,0.3,4,4,13,4
566,False,1,0.3,4,4,13,4
567,False,1,0.3,4,4,13,4
568,False,1,0.3,4,4,13,4
569,False,1,0.3,4,4,13,4
570,True,0,0.3,5,5,26,5
571,True,0,0.3,5,5,26,5
572,True,0,0.3,5,5,26,5
573,False,1,0.3,4,4,13,4
574,False,1,0.3,4,4,13,4
575,True,0,0.3,5,5,26,5
576,True,0,0.3,5,5,26,5
577,True,0,0.3,5,5,26,5
578,False,1,0.3,4,4,13,4
579,True,0,0.3,5,5,26,5
580,True,0,0.3,5,5,26,5
581,True,0,0.3,5,5,26,5
582,True,0,0.3,5,5,26,5
583,True,0,0.3,5,5,26,5
584,True,0,0.3,5,5,26,5
585,False,1,0.3,4,4,13,4
586,True,0,0.3,5,5,26,5
587,True,0,0.3,5,5,26,5
588,True,0,0.3,5,5,26,5
589,False,1,0.3,4,4,13,4
590,True,0,0.3,5,5,26,5
591,True,0,0.3,5,5,26,5
592,True,0,0.3,5,5,26,5
593,True,0,0.3,5,5,26,5
594,True,0,0.3,5,5,26,5
595,True,0,0.3,5,5,26,5
596,True,0,0.3,5,5,26,5
597,True,0,0.3,5,5,26,5
598,True,0,0.3,5,5,26,5
599,True,0,0.3,5,5,26,5
600,True,0,0.3,5,5,26,5
601,True,0,0.3,5,5,26,5
602,True,0,0.3,5,5,26,5
603,True,0,0.3,5,5,26,5
604,True,0,0.3,5,5,26,5
605,True,0,0.3,5,5,26,5
606,True,0,0.3,5,5,26,5
607,True,0,0.3,5,5,26,5
608,False,1,0.3,4,4,13,4
609,True,0,0.3,5,5,26,5
610,True,0,0.3,5,5,26,5
611,False,1,0.3,4,4,13,4
612,True,0,0.3,5,5,26,5
613,False,1,0.3,4,4,13,4
614,True,0,0.3,5,5,26,5
615,False,1,0.3,4,4,13,4
616,True,0,0.3,5,5,26,5
617,True,0,0.3,5,5,26,5
618,True,0,0.3,5,5,26,5
619,True,0,0.3,5,5,26,5
620,True,0,0.3,5,5,26,5
621,True,0,0.3,5,5,26,5
622,True,0,0.3,5,5,26,5
623,False,1,0.3,4,4,13,4
624,True,0,0.3,5,5,26,5
625,True,0,0.3,5,5,26,5
626,True,0,0.3,5,5,26,5
627,True,0,0.3,5,5,26,5
628,True,0,0.3,5,5,26,5
629,True,0,0.3,5,5,26,5
630,True,0,0.3,5,5,26,5
631,False,1,0.3,4,4,13,4
632,True,0,0.3,5,5,26,5
633,True,0,0.3,5,5,26,5
634,True,0,0.3,5,5,26,5
635,True,0,0.3,5,5,26,5
636,False,1,0.3,4,4,13,4
637,True,0,0.3,5,5,26,5
638,True,0,0.3,5,5,26,5
639,True,0,0.3,5,5,26,5
640,True,0,0.3,5,5,26,5
641,True,0,0.3,5,5,26,5
642,False,1,0.3,4,4,13,4
643,True,0,0.3,5,5,26,5
644,True,0,0.3,5,5,26,5
645,False,1,0.3,4,4,13,4
646,True,0,0.3,5,5,26,5
647,True,0,0.3,5,5,26,5
648,True,0,0.3,5,5,26,5
649,True,0,0.3,5,5,26,5
650,False,1,0.3,4,4,13,4
651,True,0,0.3,5,5,26,5
652,False,1,0.3,4,4,13,4
653,False,1,0.3,4,4,13,4
654,False,1,0.3,4,4,13,4
655,False,1,0.3,4,4,13,4
656,True,0,0.3,5,5,26,5
657,True,0,0.3,5,5,26,5
658,False,1,0.3,4,4,13,4
659,False,1,0.3,4,4,13,4
660,True,0,0.3,5,5,26,5
661,True,0,0.3,5,5,26,5
662,True,0,0.3,5,5,26,5
663,True,0,0.3,5,5,26,5
664,True,0,0.3,5,5,26,5
665,False,1,0.3,4,4,13,4
666,False,1,0.3,4,4,13,4
667,True,0,0.3,5,5,26,5
668,False,1,0.3,4,4,13,4
669,False,1,0.3,4,4,13,4
670,True,0,0.3,5,5,26,5
671,False,1,0.3,4,4,13,4
672,True,0,0.3,5,5,26,5
673,True,0,0.3,5,5,26,5
674,True,0,0.3,5,5,26,5
675,True,0,0.3,5,5,26,5
676,False,1,0.3,4,4,13,4
677,True,0,0.3,5,5,26,5
678,True,0,0.3,5,5,26,5
679,True,0,0.3,5,5,26,5
680,True,0,0.3,5,5,26,5
681,True,0,0.3,5,5,26,5
682,True,0,0.3,5,5,26,5
683,True,0,0.3,5,5,26,5
684,False,1,0.3,4,4,13,4
685,True,0,0.3,5,5,26,5
686,True,0,0.3,5,5,26,5
687,False,1,0.3,4,4,13,4
688,False,1,0.3,4,4,13,4
689,True,0,0.3,5,5,26,5
690,True,0,0.3,5,5,26,5
691,True,0,0.3,5,5,26,5
692,False,1,0.3,4,4,13,4
693,True,0,0.3,5,5,26,5
694,True,0,0.3,5,5,26,5
695,True,0,0.3,5,5,26,5
696,False,1,0.3,4,4,13,4
697,True,0,0.3,5,5,26,5
698,True,0,0.3,5,5,26,5
699,True,0,0.3,5,5,26,5
700,True,0,0.3,5,5,26,5
701,True,0,0.3,5,5,26,5
702,False,1,0.3,4,4,13,4
703,False,1,0.3,4,4,13,4
704,False,1,0.3,4,4,13,4
705,False,1,0.3,4,4,13,4
706,True,0,0.3,5,5,26,5
707,True,0,0.3,5,5,26,5
708,True,0,0.3,5,5,26,5
709,False,1,0.3,4,4,13,4
710,True,0,0.3,5,5,26,5
711,False,1,0.3,4,4,13,4
712,False,1,0.3,4,4,13,4
713,True,0,0.3,5,5,26,5
714,True,0,0.3,5,5,26,5
715,True,0,0.3,5,5,26,5
716,True,0,0.3,5,5,26,5
717,True,0,0.3,5,5,26,5
718,False,1,0.3,4,4,13,4
719,True,0,0.3,5,5,26,5
720,True,0,0.3,5,5,26,5
721,True,0,0.3,5,5,26,5
722,True,0,0.3,5,5,26,5
723,True,0,0.3,5,5,26,5
724,True,0,0.3,5,5,26,5
725,True,0,0.3,5,5,26,5
726,True,0,0.3,5,5,26,5
727,True,0,0.3,5,5,26,5
728,True,0,0.3,5,5,26,5
729,True,0,0.3,5,5,26,5
730,False,1,0.3,4,4,13,4
731,True,0,0.3,5,5,26,5
732,False,1,0.3,4,4,13,4
733,False,1,0.3,4,4,13,4
734,True,0,0.3,5,5,26,5
735,True,0,0.3,5,5,26,5
736,True,0,0.3,5,5,26,5
737,True,0,0.3,5,5,26,5
738,False,1,0.3,4,4,13,4
739,True,0,0.3,5,5,26,5
740,True,0,0.3,5,5,26,5
741,True,0,0.3,5,5,26,5
742,True,0,0.3,5,5,26,5
743,True,0,0.3,5,5,26,5
744,True,0,0.3,5,5,26,5
745,True,0,0.3,5,5,26,5
746,True,0,0.3,5,5,26,5
747,False,1,0.3,4,4,13,4
748,False,1,0.3,4,4,13,4
749,True,0,0.3,5,5,26,5
750,True,0,0.3,5,5,26,5
751,True,0,0.3,5,5,26,5
752,False,1,0.3,4,4,13,4
753,False,1,0.3,4,4,13,4
754,True,0,0.3,5,5,26,5
755,False,1,0.3,4,4,13,4
756,True,0,0.3,5,5,26,5
757,True,0,0.3,5,5,26,5
758,True,0,0.3,5,5,26,5
759,True,0,0.3,5,5,26,5
760,False,1,0.3,4,4,13,4
761,True,0,0.3,5,5,26,5
762,False,1,0.3,4,4,13,4
763,False,1,0.3,4,4,13,4
764,True,0,0.3,5,5,26,5
765,True,0,0.3,5,5,26,5
766,True,0,0.3,5,5,26,5
767,False,1,0.3,4,4,13,4
768,True,0,0.3,5,5,26,5
769,True,0,0.3,5,5,26,5
770,True,0,0.3,5,5,26,5
771,True,0,0.3,5,5,26,5
772,True,0,0.3,5,5,26,5
773,True,0,0.3,5,5,26,5
774,True,0,0.3,5,5,26,5
